NPI,Gender,State,Credentials,Specialty,Total Opiod Drug Prescriptinons,Total Non-Opiod Drug Prescriptions),Region,NE,MW,S,W,Opioid.Prescriber,Med.Doc
1457641276,F,MS,CNP,Nurse Practitioner,488,424,S,0,0,1,0,1,0
1497918791,F,MD,M.D.,Internal Medicine,31,430,S,0,0,1,0,1,1
1316111834,M,MI,DMD,Dentist,0,53,MW,0,1,0,0,0,1
1508918871,M,PA,D.M.D,Dentist,0,11,NE,1,0,0,0,0,1
1871654897,F,NY,M.D.,Family Practice,92,4402,NE,1,0,0,0,1,1
1598731416,M,MN,MD,Family Practice,438,5271,MW,0,1,0,0,1,1
1619997715,M,OH,M.D.,Rheumatology,0,12,MW,0,1,0,0,0,1
1457370405,F,PA,O.D.,Optometry,0,66,NE,1,0,0,0,0,1
1598712259,M,AZ,M.D.,Neurology,217,3499,W,0,0,0,1,1,1
1710992474,M,SC,D.M.D.,Dentist,0,63,S,0,0,1,0,0,1
1568686905,M,TX,D.M.D.,Oral Surgery (dentists only),104,220,S,0,0,1,0,1,1
1962498378,M,MA,,Emergency Medicine,0,26,NE,1,0,0,0,1,1
1013043744,F,TX,MD,Emergency Medicine,46,246,S,0,0,1,0,1,1
1841355906,M,MN,M.D.,Psychiatry,0,1909,MW,0,1,0,0,0,1
1164474110,F,FL,ARNP,Nurse Practitioner,0,173,S,0,0,1,0,0,0
1538103031,F,OH,O.D.,Optometry,0,146,MW,0,1,0,0,0,1
1952304263,M,CT,MD,Orthopedic Surgery,107,39,NE,1,0,0,0,1,1
1316907769,F,PA,M.D.,Nephrology,0,781,NE,1,0,0,0,0,1
1053364091,M,SD,MD,Family Practice,0,11,MW,0,1,0,0,0,1
1689613101,M,SC,MD,Internal Medicine,111,3988,S,0,0,1,0,1,1
1184781130,F,IN,PA-C,Physician Assistant,0,80,MW,0,1,0,0,0,0
1700877644,F,WV,CFNP,Nurse Practitioner,0,61,S,0,0,1,0,0,0
1154569838,F,OH,CNS,Certified Clinical Nurse Specialist,0,314,MW,0,1,0,0,0,0
1225149925,M,SC,M.D.,Dermatology,0,357,S,0,0,1,0,0,1
1760440200,F,NV,MD,Internal Medicine,575,10849,W,0,0,0,1,1,1
1578503868,F,NC,PA-C,Physician Assistant,0,374,S,0,0,1,0,0,0
1952557753,M,KS,M.D.,Internal Medicine,0,93,MW,0,1,0,0,0,1
1346516606,F,KS,DO,Family Practice,61,507,MW,0,1,0,0,1,1
1205826518,M,MA,MD,Neurology,0,55,NE,1,0,0,0,0,1
1497765325,M,MN,MD,Pulmonary Disease,220,5488,MW,0,1,0,0,1,1
1871797019,M,TN,M.D.,General Surgery,55,21,S,0,0,1,0,1,1
1801162227,F,CA,M.D.,Family Practice,0,261,W,0,0,0,1,1,1
1063470250,F,AL,MD,Dermatology,0,494,S,0,0,1,0,0,1
1295848182,M,PA,MD,Internal Medicine,135,4961,NE,1,0,0,0,1,1
1194775940,F,AL,MD,Radiation Oncology,26,27,S,0,0,1,0,1,1
1962784637,F,TX,"RN, FNP-C",Nurse Practitioner,0,48,S,0,0,1,0,0,0
1477543783,M,MA,MD,Hematology/Oncology,0,152,NE,1,0,0,0,1,1
1518960855,M,GA,D.P.M.,Podiatry,250,245,S,0,0,1,0,1,0
1770809089,M,AL,MD,Family Practice,0,11,S,0,0,1,0,0,1
1982697579,M,CA,MD,Nephrology,0,226,W,0,0,0,1,0,1
1346361904,M,IN,MD,Internal Medicine,12,28,MW,0,1,0,0,1,1
1114985207,M,PA,D.O.,Ophthalmology,0,46,NE,1,0,0,0,0,1
1114998127,M,NC,MD,Orthopedic Surgery,94,267,S,0,0,1,0,1,1
1710987151,F,PA,OD,Optometry,0,30,NE,1,0,0,0,0,1
1952626293,F,TN,MD,General Practice,0,11,S,0,0,1,0,0,1
1063618767,F,NY,D.O.,Dermatology,0,269,NE,1,0,0,0,0,1
1134106222,M,CO,PAC,Physician Assistant,0,27,W,0,0,0,1,1,0
1912965914,M,PA,MD,Orthopedic Surgery,44,34,NE,1,0,0,0,1,1
1063851483,F,NY,MD,Student in an Organized Health Care Education/Training Program,0,179,NE,1,0,0,0,0,0
1497890958,M,TX,M.D.,Pediatric Medicine,0,454,S,0,0,1,0,0,1
1841368958,M,NJ,MD,Family Practice,285,6040,NE,1,0,0,0,1,1
1447228549,M,OK,M.D.,Internal Medicine,382,8956,S,0,0,1,0,1,1
1437346376,F,FL,,Dentist,0,81,S,0,0,1,0,0,1
1326033499,M,MD,M.D.,Orthopedic Surgery,140,135,S,0,0,1,0,1,1
1235246018,M,OK,MD,Cardiology,0,2205,S,0,0,1,0,1,1
1568807311,M,LA,,Student in an Organized Health Care Education/Training Program,0,22,S,0,0,1,0,0,0
1548685779,M,MA,NP,Nurse Practitioner,76,117,NE,1,0,0,0,1,0
1457555963,F,OH,D.O.,Psychiatry,0,2560,MW,0,1,0,0,0,1
1760682769,F,CA,MD,Otolaryngology,0,105,W,0,0,0,1,0,1
1285672014,F,KY,M.D.,Obstetrics/Gynecology,0,182,S,0,0,1,0,0,1
1134271570,F,ID,MD,Internal Medicine,154,1792,W,0,0,0,1,1,1
1205963014,M,MI,DDS,Dentist,0,11,MW,0,1,0,0,0,1
1336264241,M,MN,MD,Psychiatry,0,4641,MW,0,1,0,0,0,1
1821082330,M,FL,M.D.,Gastroenterology,0,799,S,0,0,1,0,1,1
1467678987,M,IN,MD,Family Practice,346,4314,MW,0,1,0,0,1,1
1679540355,M,TX,MD,Neurology,0,16,S,0,0,1,0,0,1
1558394874,M,CT,M.D.,Ophthalmology,0,666,NE,1,0,0,0,0,1
1447370648,M,MD,MD,Psychiatry & Neurology,0,76,S,0,0,1,0,0,1
1508960923,M,SC,MD,Emergency Medicine,107,44,S,0,0,1,0,1,1
1942397757,F,MI,D.D.S.,Dentist,0,35,MW,0,1,0,0,0,1
1477744597,M,MA,"MD, PHD",Psychiatry,0,210,NE,1,0,0,0,0,1
1821137522,F,CA,MD,Internal Medicine,0,169,W,0,0,0,1,1,1
1972560795,M,IL,MD,Internal Medicine,138,466,MW,0,1,0,0,1,1
1336300938,M,FL,MD,Internal Medicine,58,7637,S,0,0,1,0,1,1
1023076098,M,FL,PA-C,Physician Assistant,13,484,S,0,0,1,0,1,0
1659318459,M,MA,MD,Internal Medicine,267,8392,NE,1,0,0,0,1,1
1053433045,M,MA,M.D.,Otolaryngology,0,540,NE,1,0,0,0,1,1
1346302338,F,MI,PA-C,Physician Assistant,0,175,MW,0,1,0,0,0,0
1922340074,M,TX,D.O.,Student in an Organized Health Care Education/Training Program,0,15,S,0,0,1,0,1,0
1306159819,F,CT,D.O.,Family Practice,126,455,NE,1,0,0,0,1,1
1114029584,M,AZ,MD,Nephrology,0,757,W,0,0,0,1,1,1
1003195413,M,AZ,DDS,Dentist,0,21,W,0,0,0,1,0,1
1316935414,M,OR,MD,Orthopaedic Surgery,0,11,W,0,0,0,1,0,1
1043256308,M,UT,D.D.S.,Dentist,0,18,W,0,0,0,1,0,1
1942458542,F,NM,PHARM.D.,Pharmacist,0,399,W,0,0,0,1,0,0
1033184692,M,NY,DO,Hematology/Oncology,17,0,NE,1,0,0,0,1,1
1912930181,F,VA,PA,Physician Assistant,0,220,S,0,0,1,0,0,0
1346262763,M,FL,MD,Emergency Medicine,63,115,S,0,0,1,0,1,1
1235392598,M,MI,DO,General Surgery,0,15,MW,0,1,0,0,1,1
1306108642,M,FL,DMD,Dentist,0,55,S,0,0,1,0,0,1
1902048580,F,IA,M.D.,Pediatric Medicine,0,16,MW,0,1,0,0,0,1
1760483325,M,VA,M.D.,Cardiology,0,2352,S,0,0,1,0,0,1
1770536203,F,TX,MD,Emergency Medicine,47,44,S,0,0,1,0,1,1
1619971520,M,NJ,M.D.,Ophthalmology,0,414,NE,1,0,0,0,0,1
1245260157,M,CT,,Neurology,214,3948,NE,1,0,0,0,1,1
1407152366,M,IL,MD,Internal Medicine,0,54,MW,0,1,0,0,1,1
1477573145,M,GA,DMD,Dentist,37,67,S,0,0,1,0,1,1
1467514687,M,AL,MD,Family Practice,419,10759,S,0,0,1,0,1,1
1699067645,M,MO,,Nurse Practitioner,0,1389,MW,0,1,0,0,1,0
1821006065,F,NJ,MD,Obstetrics/Gynecology,0,35,NE,1,0,0,0,0,1
1649297722,F,NC,D. O.,Endocrinology,15,1599,S,0,0,1,0,1,1
1760403513,M,VT,MD,Psychiatry,0,429,NE,1,0,0,0,0,1
1477747145,M,VA,"M.D.,",Family Practice,2316,14639,S,0,0,1,0,1,1
1538179403,F,PA,D.O.,Obstetrics/Gynecology,0,12,NE,1,0,0,0,0,1
1124128145,M,CA,MD,Rheumatology,358,4468,W,0,0,0,1,1,1
1457583098,F,CA,PA-C,Physician Assistant,0,12,W,0,0,0,1,0,0
1245276823,M,CA,M.D.,Internal Medicine,68,194,W,0,0,0,1,1,1
1811095342,F,WI,MD,Dermatology,40,376,MW,0,1,0,0,1,1
1730159559,M,OH,MD,Ophthalmology,0,928,MW,0,1,0,0,0,1
1114941614,F,FL,DMD,Dentist,13,169,S,0,0,1,0,1,1
1093768707,F,ID,M.D.,Family Practice,281,2456,W,0,0,0,1,1,1
1255319844,F,IL,DO,Family Practice,247,5384,MW,0,1,0,0,1,1
1033227723,M,TX,M.D.,Family Practice,507,5705,S,0,0,1,0,1,1
1982749263,M,IL,M.D.,Obstetrics/Gynecology,0,27,MW,0,1,0,0,0,1
1922038405,M,CA,MD,Psychiatry & Neurology,0,613,W,0,0,0,1,0,1
1457518946,F,CA,MD,General Surgery,23,0,W,0,0,0,1,1,1
1598746612,M,SC,DO,Internal Medicine,0,392,S,0,0,1,0,0,1
1750346201,M,NC,M.D.,Orthopedic Surgery,52,32,S,0,0,1,0,1,1
1538396791,M,FL,DMD,Dentist,0,12,S,0,0,1,0,0,1
1578567806,F,CT,CRNA,CRNA,0,11,NE,1,0,0,0,0,0
1912111055,M,AR,"MD, MPH",Family Practice,106,2944,S,0,0,1,0,1,1
1588954895,M,OK,M.D.,Emergency Medicine,31,42,S,0,0,1,0,1,1
1376838862,M,AZ,M.D.,Internal Medicine,0,14,W,0,0,0,1,0,1
1093888687,M,GA,MD,Family Practice,925,4989,S,0,0,1,0,1,1
1285622803,M,CA,PAC,Physician Assistant,51,46,W,0,0,0,1,1,0
1366485443,M,NC,M.D.,Psychiatry,0,166,S,0,0,1,0,0,1
1568620425,F,NY,M.D.,Endocrinology,0,24,NE,1,0,0,0,0,1
1740334010,F,MD,DO,Internal Medicine,0,42,S,0,0,1,0,0,1
1619192622,M,TN,MD,Neurology,61,190,S,0,0,1,0,1,1
1659487064,M,NY,MD,Internal Medicine,127,8424,NE,1,0,0,0,1,1
1427043066,M,NY,MD FACC,Cardiology,0,4003,NE,1,0,0,0,0,1
1578527073,F,CA,NP,Nurse Practitioner,0,67,W,0,0,0,1,0,0
1417031410,M,CA,MD,Emergency Medicine,72,96,W,0,0,0,1,1,1
1245418938,M,IL,DMD,Dentist,0,22,MW,0,1,0,0,0,1
1386696912,F,MI,ANP B-C,Nurse Practitioner,23,726,MW,0,1,0,0,1,0
1700172210,F,DC,M.D.,Student in an Organized Health Care Education/Training Program,11,446,S,0,0,1,0,1,0
1598920936,F,CA,,Dentist,0,12,W,0,0,0,1,0,1
1023172087,M,FL,M.D.,Pulmonary Disease,0,168,S,0,0,1,0,0,1
1285738468,M,TN,MD,Emergency Medicine,11,18,S,0,0,1,0,1,1
1891101937,M,ID,,Nurse Practitioner,0,36,W,0,0,0,1,0,0
1982616470,M,CO,M.D.,Internal Medicine,15,1261,W,0,0,0,1,1,1
1720056740,M,PA,M.D.,Psychiatry,0,114,NE,1,0,0,0,0,1
1942235908,F,IL,NP,Nurse Practitioner,28,199,MW,0,1,0,0,1,0
1255481693,F,TX,M.D.,Dermatology,0,258,S,0,0,1,0,0,1
1316013048,F,NY,DDS,Dentist,0,15,NE,1,0,0,0,0,1
1679554109,M,PA,MD,Family Practice,0,1272,NE,1,0,0,0,1,1
1902019441,M,CA,M.D.,General Surgery,43,0,W,0,0,0,1,1,1
1396804290,M,IL,M.D.,Ophthalmology,0,1067,MW,0,1,0,0,0,1
1932103397,M,FL,DPM PA,Podiatry,42,95,S,0,0,1,0,1,0
1174524052,M,OR,M.D.,Geriatric Medicine,535,8626,W,0,0,0,1,1,1
1205879467,M,TN,DO,Family Practice,285,7488,S,0,0,1,0,1,1
1316920762,M,WV,MD,Psychiatry & Neurology,0,16,S,0,0,1,0,0,1
1306038070,M,CA,MD,Internal Medicine,12,121,W,0,0,0,1,1,1
1205986460,M,MT,M.D.,Internal Medicine,186,5332,W,0,0,0,1,1,1
1285609594,F,NY,DDS,Dentist,0,14,NE,1,0,0,0,0,1
1396815460,M,MO,DDS,Dentist,13,15,MW,0,1,0,0,1,1
1396044541,M,CO,M.D.,Family Practice,56,721,W,0,0,0,1,1,1
1497915383,F,AZ,D.O.,Colorectal Surgery (formerly proctology),13,19,W,0,0,0,1,1,1
1578662581,M,FL,M.D.,Family Practice,66,447,S,0,0,1,0,1,1
1629246640,F,PA,CRNP,Nurse Practitioner,0,36,NE,1,0,0,0,0,0
1821028309,M,CA,MD,Psychiatry,0,108,W,0,0,0,1,0,1
1710080106,M,IL,DDS,Dentist,0,12,MW,0,1,0,0,0,1
1780024547,M,ID,D.M.D.,Dentist,0,13,W,0,0,0,1,0,1
1861718876,F,OK,ARNP,Nurse Practitioner,42,617,S,0,0,1,0,1,0
1942593496,F,IL,FNP-BC,Nurse Practitioner,0,11,MW,0,1,0,0,0,0
1144268202,F,CA,M.D.,Obstetrics/Gynecology,0,14,W,0,0,0,1,0,1
1760641591,F,GA,M.D.,Psychiatry,0,1388,S,0,0,1,0,0,1
1619105608,F,CA,M.D.,Family Practice,17,228,W,0,0,0,1,1,1
1710065271,F,OR,MD,Otolaryngology,0,484,W,0,0,0,1,1,1
1811136468,M,AL,MD,General Surgery,39,0,S,0,0,1,0,1,1
1952370686,M,FL,M.D.,Allergy/Immunology,0,489,S,0,0,1,0,0,1
1659667293,F,CA,M.D.,Family Practice,39,85,W,0,0,0,1,1,1
1861492811,M,NY,MD,Orthopedic Surgery,18,65,NE,1,0,0,0,1,1
1285609024,M,NY,MD,Internal Medicine,0,460,NE,1,0,0,0,0,1
1831213164,M,AZ,D.D.S.,Oral Surgery (dentists only),26,88,W,0,0,0,1,1,1
1730161050,M,IA,MD,Infectious Disease,0,137,MW,0,1,0,0,0,1
1659435253,F,IL,DDS,Maxillofacial Surgery,41,66,MW,0,1,0,0,1,1
1528294345,F,OR,M.D.,Internal Medicine,90,1162,W,0,0,0,1,1,1
1063473932,F,CA,MD,Internal Medicine,39,5316,W,0,0,0,1,1,1
1609875970,M,TX,M.D.,Pain Management,1342,853,S,0,0,1,0,1,1
1669656815,F,NJ,APN,Nurse Practitioner,0,44,NE,1,0,0,0,0,0
1508843616,M,VA,PA-C,Physician Assistant,226,157,S,0,0,1,0,1,0
1497189856,F,MS,FNP-C,Nurse Practitioner,0,216,S,0,0,1,0,0,0
1093911802,M,VA,M.D.,Obstetrics/Gynecology,18,122,S,0,0,1,0,1,1
1225228851,M,CA,M.D.,Emergency Medicine,26,17,W,0,0,0,1,1,1
1467618421,F,MA,FNP,Nurse Practitioner,0,426,NE,1,0,0,0,1,0
1669529186,M,NY,MD,Internal Medicine,0,16,NE,1,0,0,0,0,1
1528057080,M,NY,DDS,Dentist,0,31,NE,1,0,0,0,0,1
1942274501,M,NJ,DO,Anesthesiology,1082,501,NE,1,0,0,0,1,1
1356582977,M,TX,MD,Obstetrics/Gynecology,0,13,S,0,0,1,0,0,1
1811263411,M,WV,M.D.,Student in an Organized Health Care Education/Training Program,119,869,S,0,0,1,0,1,0
1689621849,M,NJ,MD,Family Practice,27,2099,NE,1,0,0,0,1,1
1194720755,F,WI,MD,General Surgery,0,15,MW,0,1,0,0,1,1
1770551996,F,OH,M.D.,Family Practice,0,243,MW,0,1,0,0,0,1
1073598462,F,MD,CRNP,Nurse Practitioner,34,942,S,0,0,1,0,1,0
1841277951,F,AZ,PA C,Physician Assistant,12,428,W,0,0,0,1,1,0
1053496919,F,WA,O.D.,Optometry,0,22,W,0,0,0,1,0,1
1316145717,F,MA,MD PHD,Dermatology,0,11,NE,1,0,0,0,0,1
1073508180,M,FL,MD,Hematology/Oncology,98,240,S,0,0,1,0,1,1
1720010911,M,FL,MD,Internal Medicine,80,7998,S,0,0,1,0,1,1
1861401440,M,TX,"D.D.S., P.A.",Dentist,11,20,S,0,0,1,0,1,1
1639274624,F,IL,M.D.,Nephrology,17,1038,MW,0,1,0,0,1,1
1487621926,M,TN,MD,Hand Surgery,100,112,S,0,0,1,0,1,1
1306883186,F,OH,M.D.,Family Practice,109,3620,MW,0,1,0,0,1,1
1780978296,M,MI,D.P.M.,Podiatry,0,21,MW,0,1,0,0,0,0
1285624569,M,PA,MD,Emergency Medicine,45,35,NE,1,0,0,0,1,1
1306871918,F,CA,M.D.,Family Practice,385,5019,W,0,0,0,1,1,1
1497049415,M,WA,M.D.,Family Practice,54,1057,W,0,0,0,1,1,1
1477510980,M,VA,O.D.,Optometry,0,45,S,0,0,1,0,0,1
1609969468,M,NE,M.D.,Nephrology,24,992,MW,0,1,0,0,1,1
1639361967,F,IN,MD,Family Practice,376,7265,MW,0,1,0,0,1,1
1407828353,M,NY,DDS,Dentist,0,31,NE,1,0,0,0,0,1
1558347641,M,NJ,M.D.,Internal Medicine,259,9425,NE,1,0,0,0,1,1
1841293289,F,FL,M.D.,Obstetrics/Gynecology,0,208,S,0,0,1,0,0,1
1265876148,M,TX,,Anesthesiology,0,12,S,0,0,1,0,0,1
1780627901,F,OH,M.D.,Pulmonary Disease,0,149,MW,0,1,0,0,0,1
1174698542,M,MA,MD,General Practice,473,6923,NE,1,0,0,0,1,1
1205133204,M,NY,D.O.,Family Medicine,0,11,NE,1,0,0,0,1,1
1144206251,M,KY,MD,Family Practice,224,5349,S,0,0,1,0,1,1
1679544571,F,AR,APN,Nurse Practitioner,0,223,S,0,0,1,0,1,0
1700822368,F,TN,MD,Family Practice,346,3135,S,0,0,1,0,1,1
1417957242,M,FL,M.D.,Psychiatry,12,7765,S,0,0,1,0,1,1
1508819335,M,MO,DO,Family Practice,1378,10018,MW,0,1,0,0,1,1
1124278320,M,CA,M.D.,Ophthalmology,0,492,W,0,0,0,1,0,1
1225100910,M,FL,MD,Internal Medicine,79,3526,S,0,0,1,0,1,1
1457347783,M,MD,P.A.,Physician Assistant,48,30,S,0,0,1,0,1,0
1326159856,M,NC,MD,Family Practice,0,11,S,0,0,1,0,0,1
1063460087,M,MA,M.D.,Hematology/Oncology,0,25,NE,1,0,0,0,0,1
1902898521,M,PR,MD,General Practice,365,9378,O,0,0,0,0,1,1
1588695381,F,NC,PA-C,Physician Assistant,77,1107,S,0,0,1,0,1,0
1003841826,F,FL,M.D.,Family Practice,0,13,S,0,0,1,0,0,1
1508007238,F,CA,PA-C,Physician Assistant,0,68,W,0,0,0,1,0,0
1891755930,M,NV,O.D.,Optometry,0,1309,W,0,0,0,1,0,1
1033115241,M,PA,M.D.,Internal Medicine,681,12208,NE,1,0,0,0,1,1
1447278569,F,SC,P.A.,Physician Assistant,145,7471,S,0,0,1,0,1,0
1316916505,M,VA,MD,Internal Medicine,312,14523,S,0,0,1,0,1,1
1306153325,F,TX,NP-C,Nurse Practitioner,50,270,S,0,0,1,0,1,0
1295701498,M,NC,MD,Emergency Medicine,410,7662,S,0,0,1,0,1,1
1669498630,M,CA,M.D.,Internal Medicine,0,11,W,0,0,0,1,0,1
1679581318,M,NC,MD,Dermatology,0,28,S,0,0,1,0,0,1
1104038363,M,NY,MD,Family Practice,0,20,NE,1,0,0,0,0,1
1922163948,M,IA,DDS,Dentist,0,75,MW,0,1,0,0,0,1
1902988371,F,NJ,MD,Obstetrics/Gynecology,0,11,NE,1,0,0,0,0,1
1518914761,M,IL,MD,Emergency Medicine,59,41,MW,0,1,0,0,1,1
1700821949,M,TN,MD,Family Practice,282,8942,S,0,0,1,0,1,1
1073572038,F,MN,MD,Family Practice,102,2182,MW,0,1,0,0,1,1
1366646192,M,KY,MD,Sports Medicine,15,54,S,0,0,1,0,1,1
1396874525,F,NY,D.O.,Family Practice,16,623,NE,1,0,0,0,1,1
1043280480,M,OH,DO,Cardiology,0,4721,MW,0,1,0,0,0,1
1023446473,F,TX,D.M.D.,Dentist,50,86,S,0,0,1,0,1,1
1154556462,M,IL,DDS,Dentist,11,14,MW,0,1,0,0,1,1
1740388958,M,NC,D.D.S.,Dentist,27,163,S,0,0,1,0,1,1
1285745497,M,FL,OD,Optometry,0,204,S,0,0,1,0,0,1
1619948148,M,ME,MD,Cardiology,0,330,NE,1,0,0,0,0,1
1073568713,M,TX,M.D.,Internal Medicine,435,8237,S,0,0,1,0,1,1
1427197433,F,NM,MD,Nephrology,0,246,W,0,0,0,1,0,1
1609910231,M,LA,M.D.,Preventive Medicine,0,11,S,0,0,1,0,0,1
1619094208,M,CA,M.D.,Orthopedic Surgery,35,60,W,0,0,0,1,1,1
1669773610,F,NC,PA-C,Physician Assistant,0,11,S,0,0,1,0,0,0
1629200563,F,PA,PA-C,Physician Assistant,64,1123,NE,1,0,0,0,1,0
1821071234,M,MA,MD,Cardiology,0,1323,NE,1,0,0,0,0,1
1447365952,F,OH,N.P.,Nurse Practitioner,0,1187,MW,0,1,0,0,1,0
1609001759,M,NV,MD,Internal Medicine,0,86,W,0,0,0,1,0,1
1386768141,F,IN,DDS,Dentist,0,11,MW,0,1,0,0,0,1
1750398343,M,MD,M.D.,Urology,0,759,S,0,0,1,0,0,1
1023136876,M,NY,DDS,Dentist,0,26,NE,1,0,0,0,0,1
1609989961,M,OK,D.D.S,Dentist,28,27,S,0,0,1,0,1,1
1154371227,M,MO,M.D.,Cardiology,0,3761,MW,0,1,0,0,0,1
1336212083,M,SC,M.D.,Ophthalmology,0,1077,S,0,0,1,0,0,1
1750581732,F,IL,M.D.,Rheumatology,38,403,MW,0,1,0,0,1,1
1861486417,M,IA,M.D.,Family Practice,148,1105,MW,0,1,0,0,1,1
1568468965,F,OH,C.N.P.,Nurse Practitioner,35,399,MW,0,1,0,0,1,0
1619057247,M,NY,M.D.,Hematology,0,63,NE,1,0,0,0,1,1
1437263621,M,NY,MD,Rheumatology,32,442,NE,1,0,0,0,1,1
1669683025,M,WY,DDS,Dentist,0,12,W,0,0,0,1,0,1
1235357518,M,CA,DDS,Dentist,0,26,W,0,0,0,1,0,1
1568664738,M,TX,NP,Nurse Practitioner,27,13,S,0,0,1,0,1,0
1952364366,M,NC,MD,Emergency Medicine,114,187,S,0,0,1,0,1,1
1740500750,F,MD,CRNP,Nurse Practitioner,76,100,S,0,0,1,0,1,0
1033486758,F,IL,,Family Practice,24,894,MW,0,1,0,0,1,1
1881813228,F,CA,MD,Geriatric Medicine,80,2118,W,0,0,0,1,1,1
1083638977,F,CA,MD,Dermatology,0,146,W,0,0,0,1,0,1
1740238211,M,MS,MD,Internal Medicine,106,6258,S,0,0,1,0,1,1
1316979172,F,WA,,Physician Assistant,41,12,W,0,0,0,1,1,0
1669808044,F,FL,ARNP,Nurse Practitioner,0,13,S,0,0,1,0,0,0
1689975781,F,CA,M.D.,Internal Medicine,0,13,W,0,0,0,1,1,1
1104939438,M,AZ,DDS,Dentist,0,21,W,0,0,0,1,1,1
1164488482,F,VA,C.F.N.P,Nurse Practitioner,25,1901,S,0,0,1,0,1,0
1952396723,M,NY,M.D.,Family Practice,0,492,NE,1,0,0,0,0,1
1508924630,F,NJ,MD,Internal Medicine,0,383,NE,1,0,0,0,0,1
1679702625,M,NY,MD,Cardiology,0,995,NE,1,0,0,0,0,1
1730121658,M,KY,M.D.,Psychiatry,0,97,S,0,0,1,0,0,1
1558368324,M,TX,MD,Obstetrics/Gynecology,0,543,S,0,0,1,0,0,1
1922202738,M,NJ,D.O.,Physical Medicine and Rehabilitation,35,0,NE,1,0,0,0,1,1
1598722043,M,AZ,M.D.,Orthopedic Surgery,97,53,W,0,0,0,1,1,1
1760770960,F,WI,PA-C,Physician Assistant,134,1057,MW,0,1,0,0,1,0
1295746758,F,TX,NP,Nurse Practitioner,0,266,S,0,0,1,0,1,0
1154373009,M,OH,MD,Dermatology,0,433,MW,0,1,0,0,0,1
1548206253,M,NY,M.D.,Emergency Medicine,25,0,NE,1,0,0,0,1,1
1164645636,M,CA,"PA-C, MPA",Physician Assistant,73,81,W,0,0,0,1,1,0
1609876804,F,FL,MD,Neurology,48,1623,S,0,0,1,0,1,1
1073532073,M,AZ,DMD,Dentist,0,12,W,0,0,0,1,0,1
1518969997,M,FL,MD,Specialist,0,233,S,0,0,1,0,0,0
1285698597,F,NY,MD,Ophthalmology,0,531,NE,1,0,0,0,0,1
1710132063,F,NY,M.D.,Cardiology,0,558,NE,1,0,0,0,0,1
1396710943,M,NM,M.D.,Family Practice,48,77,W,0,0,0,1,1,1
1942363627,M,TN,D.D.S.,Dentist,18,14,S,0,0,1,0,1,1
1124304746,M,FL,MD,Family Practice,0,192,S,0,0,1,0,0,1
1750543963,M,OH,M.D.,Medical Oncology,84,424,MW,0,1,0,0,1,1
1710945886,M,TX,M.D.,Otolaryngology,16,115,S,0,0,1,0,1,1
1972683753,F,CA,N.P.,Nurse Practitioner,22,36,W,0,0,0,1,1,0
1053499384,M,CA,M.D.,Psychiatry,0,1330,W,0,0,0,1,0,1
1639371529,M,MI,M.D.,Internal Medicine,617,4184,MW,0,1,0,0,1,1
1447353370,M,CO,MD,Psychiatry,0,32,W,0,0,0,1,0,1
1285708115,M,IL,DDS,Dentist,13,12,MW,0,1,0,0,1,1
1114118742,M,CO,D.O.,Neuropsychiatry,0,39,W,0,0,0,1,0,1
1730285719,F,ID,MD,Cardiology,0,3161,W,0,0,0,1,0,1
1124385752,F,TN,PA,Physician Assistant,149,163,S,0,0,1,0,1,0
1861404329,F,CA,PAC,Physician Assistant,0,49,W,0,0,0,1,0,0
1821380718,M,NY,"M.D., PH.D.",Student in an Organized Health Care Education/Training Program,0,117,NE,1,0,0,0,0,0
1992763312,M,IL,MD,Nephrology,0,2144,MW,0,1,0,0,0,1
1932291937,F,CA,MD,Family Practice,0,495,W,0,0,0,1,1,1
1083610588,F,CA,M.D.,Family Practice,11,132,W,0,0,0,1,1,1
1710172705,F,VT,NP,Nurse Practitioner,0,125,NE,1,0,0,0,0,0
1538221965,M,AR,,Dentist,27,49,S,0,0,1,0,1,1
1003097114,M,AL,M.D.,Pulmonary Disease,0,461,S,0,0,1,0,0,1
1407905680,M,TX,"D.D.S.,M.S",Dentist,19,52,S,0,0,1,0,1,1
1033368246,M,AR,M.D.,General Practice,235,7682,S,0,0,1,0,1,1
1447334172,F,NJ,MD,Medical Oncology,166,301,NE,1,0,0,0,1,1
1881698645,F,NC,M.D.,Ophthalmology,0,394,S,0,0,1,0,0,1
1477751535,M,CA,M.D.,General Surgery,76,0,W,0,0,0,1,1,1
1568661437,M,LA,PA,Physician Assistant,168,166,S,0,0,1,0,1,0
1790768646,M,AL,M.D.,Obstetrics/Gynecology,151,69,S,0,0,1,0,1,1
1962666743,M,CA,"PA-C, MPH",Physician Assistant,49,68,W,0,0,0,1,1,0
1659366581,M,OR,OD,Optometry,0,11,W,0,0,0,1,0,1
1659550374,M,IL,ANP,Nurse Practitioner,0,57,MW,0,1,0,0,0,0
1801830153,F,MA,MD,Diagnostic Radiology,13,13,NE,1,0,0,0,1,0
1659532596,M,NJ,MD,Internal Medicine,17,1161,NE,1,0,0,0,1,1
1083657084,M,IA,DO,Family Practice,239,7953,MW,0,1,0,0,1,1
1881025377,F,TN,FNP,Certified Clinical Nurse Specialist,0,36,S,0,0,1,0,0,0
