annual_inc,delinq_2yrs,home_ownership,inq_last_6mths,open_acc,pub_rec,loan_amnt,int_rate
61000,0,1,0,24,0,20000,5.93
57000,0,0,2,17,0,16000,6.92
100000,0,0,0,7,0,34475,26.06
75000,0,1,0,8,0,12000,9.17
50000,0,1,1,8,0,16000,19.52
42000,0,0,1,9,1,12000,14.65
35000,0,1,0,5,0,15000,12.69
80000,0,1,1,12,0,14000,10.99
55000,0,0,2,12,0,10000,12.69
68000,1,1,1,1,0,25525,20.49
65000,0,0,0,7,0,10000,7.89
43000,0,1,0,10,0,10000,5.93
42000,0,1,0,12,0,6000,12.69
54720,0,0,1,5,0,25000,13.33
121000,0,1,0,8,0,32000,16.99
30000,0,0,1,13,0,11200,12.29
33000,0,0,1,13,0,15000,11.53
43000,0,1,1,16,0,14225,16.99
85000,0,1,1,12,1,35000,25.8
45000,0,0,1,15,0,16200,19.52
135000,0,1,0,12,1,35000,13.99
85000,0,0,1,7,0,14000,10.99
240000,0,1,0,9,0,35000,8.18
36000,0,0,1,18,0,14350,16.55
76000,0,1,0,7,0,9000,5.93
115000,0,1,0,14,0,24000,18.25
90854,0,1,1,19,0,18000,13.33
125000,1,1,1,10,0,25000,11.53
106617,0,1,1,10,0,18000,11.53
87000,2,0,0,11,0,11800,24.5
30000,0,1,0,12,0,10000,8.18
30225,0,1,1,18,0,10250,12.29
26000,0,0,0,32,0,9250,13.99
41600,0,0,1,12,0,14400,10.99
150000,0,1,2,8,0,5000,9.17
86000,0,1,2,10,2,24925,25.99
90000,0,0,0,22,0,16000,14.65
47292,0,1,3,14,0,10000,16.99
23000,0,1,1,15,0,7000,9.17
79000,0,0,0,7,1,16500,17.57
80000,0,1,1,14,0,35000,16.99
30000,0,1,0,12,0,7000,7.89
54000,0,1,0,13,0,15000,13.99
130000,0,0,0,18,0,33500,9.17
68000,0,1,1,10,0,12000,18.84
70000,0,1,0,9,0,14700,20.49
24000,0,1,0,4,0,8575,19.52
117000,0,1,0,23,0,4500,8.18
320000,0,1,1,13,4,35000,12.69
63000,0,1,0,12,0,20000,19.52
89000,2,0,2,14,0,20000,15.61
74000,1,1,1,18,0,10000,9.99
59700,0,1,0,11,0,15000,10.99
325000,0,1,0,16,0,28000,8.18
195600,0,1,0,19,0,15000,8.18
44000,0,1,0,25,0,16000,13.33
65000,2,1,2,12,0,26975,25.83
160000,1,1,0,9,1,10000,12.29
68000,0,0,1,5,0,1200,16.99
65000,0,1,0,6,0,10000,10.99
70000,0,1,0,10,0,6700,16.55
56000,0,0,1,13,0,22300,16.55
100000,0,0,0,8,0,35000,18.84
63000,1,0,0,8,0,18000,7.89
47500,0,1,1,8,0,20675,22.99
24000,0,0,1,10,1,3000,6.68
120000,0,1,2,14,0,10000,12.29
85000,0,0,0,15,0,2800,12.69
110000,0,0,0,7,0,12000,21.67
115000,0,0,0,15,0,35000,16.99
46000,0,0,0,13,0,19300,23.99
68000,1,1,0,11,0,12000,10.99
98000,3,1,0,10,3,21000,17.57
50000,0,0,0,5,0,10400,6.39
68500,0,0,0,6,0,12800,16.55
58560,0,1,0,13,0,14400,16.99
100000,1,1,1,13,0,25000,10.99
28000,1,0,0,7,0,3600,14.65
81625,0,1,0,13,0,35000,12.29
105000,0,1,0,18,0,30000,9.17
75000,1,0,0,15,0,5000,6.92
68000,0,1,0,5,0,15000,13.99
52000,0,1,0,8,0,7000,10.99
46703.88,0,1,0,3,0,18675,12.69
55000,0,0,3,6,1,6000,17.86
75000,0,1,0,15,0,18700,21.67
83200,0,0,0,5,0,16000,6.68
50000,2,1,2,23,0,8000,12.29
49000,1,1,1,12,0,24000,10.99
86000,0,1,2,14,0,9000,9.17
80000,1,0,0,19,0,10500,12.29
86000,0,1,1,13,0,35000,15.61
125000,0,0,0,15,0,30825,9.17
124000,2,0,0,5,0,10000,6.39
78000,0,1,0,9,0,12000,17.57
80000,1,0,0,15,0,16000,7.89
50000,0,1,0,11,0,14000,7.89
63000,0,1,0,10,0,20000,6.68
33000,0,0,1,4,0,11200,18.25
90000,0,0,1,13,0,26500,16.55
46500,0,1,0,10,0,16700,18.25
110000,0,0,0,26,1,31000,14.65
60000,2,1,1,22,0,2700,14.65
38000,0,1,2,6,0,12500,17.86
36700,0,1,0,11,0,13000,11.53
196000,1,1,2,22,0,35000,12.69
53000,0,1,0,16,0,20000,9.17
100000,0,0,1,5,2,9600,6.68
92000,0,0,0,13,0,19100,13.99
76000,0,1,0,13,0,17000,9.99
20868,0,1,0,3,1,3000,11.53
27000,0,0,0,13,0,8575,18.25
95000,0,0,0,17,0,14400,9.99
55000,0,1,0,10,1,8975,17.86
31000,1,1,1,23,0,10000,7.89
80500,0,0,0,13,0,12000,6.39
40452,0,1,0,6,0,12000,10.99
190000,0,1,0,8,0,25000,9.17
40000,0,0,2,15,2,7200,13.33
70000,1,1,5,20,3,10625,18.25
92333,1,1,1,13,0,20000,15.61
69000,0,1,1,34,0,27575,17.86
43123,0,1,0,14,1,15000,8.18
79000,1,1,1,13,1,8000,10.99
35000,0,1,1,29,0,16075,20.49
47000,0,1,0,6,0,5000,8.18
30559,0,0,0,12,0,12175,20.49
246000,0,1,1,16,0,13000,6.68
54000,0,0,0,6,1,3000,9.17
94000,0,1,0,11,0,5000,5.93
40000,0,0,0,7,0,12000,9.17
103000,0,1,0,11,0,24000,5.93
200000,0,1,0,18,0,33400,9.17
73500,0,1,1,16,0,25000,18.25
110000,0,0,0,11,0,35000,22.99
100000,1,0,0,13,0,15000,12.69
62000,1,1,2,18,0,15000,6.39
50000,16,0,0,12,0,7800,12.69
70976,2,0,2,8,0,17125,16.99
140000,0,1,0,12,0,24000,16.55
49000,0,1,0,9,0,15000,6.68
32000,1,0,0,16,0,14000,11.53
32000,0,1,0,9,0,10000,15.61
52896,1,0,1,5,0,13000,13.99
78000,0,1,1,13,0,13000,16.55
23920,0,0,0,4,0,3000,14.65
105000,1,1,2,13,1,5000,10.99
15500,0,0,0,6,0,3300,14.65
39000,0,0,0,11,0,3200,11.53
110000,0,0,0,15,0,20000,15.61
96000,1,1,0,12,0,20000,7.89
110000,0,1,0,12,0,24200,16.99
60000,0,1,0,10,0,25000,10.99
114000,0,0,0,6,0,11050,12.69
84000,0,0,1,12,0,14400,13.33
20000,0,0,1,3,0,8000,19.52
70000,0,1,2,3,0,8875,16.55
38000,0,1,0,9,0,9000,5.93
145000,0,1,0,16,0,30000,10.99
90000,1,1,0,7,0,35000,22.99
41784,0,1,2,6,0,10000,11.53
61800,0,1,3,20,0,10000,12.69
25000,1,1,1,8,1,4225,18.25
25000,0,0,0,10,0,10950,16.55
70000,1,1,1,16,0,20000,11.53
45000,0,0,1,8,1,16150,16.55
42000,0,0,0,5,0,6000,10.99
45000,0,1,1,9,1,15000,16.99
138000,3,1,0,10,0,16000,9.17
66436,1,1,0,11,0,18000,14.65
125000,0,0,1,10,0,19000,14.65
91700,0,0,1,7,1,17600,7.89
120000,0,1,0,8,0,5000,13.33
130000,0,1,0,10,0,5000,9.17
64000,5,0,0,13,0,30000,13.33
45000,0,1,0,9,0,3000,12.29
70000,2,1,0,10,0,9000,8.18
35000,1,1,0,14,0,7200,7.89
38000,0,0,0,4,0,11600,16.55
120000,0,0,0,10,0,20000,12.29
50000,0,1,2,17,1,14575,16.99
134000,0,1,0,13,0,30000,6.68
65000,0,0,0,5,0,8000,6.39
215000,0,0,1,8,0,16800,11.53
93840,1,0,0,16,0,12500,6.68
101879,7,0,1,7,0,20000,12.29
40000,0,1,1,5,0,6350,18.84
73500,0,0,1,12,0,12050,14.65
60000,0,1,0,18,0,17800,6.92
38000,0,1,0,7,0,16650,21.67
52000,0,1,0,30,1,6400,13.33
46500,0,0,2,9,0,13325,9.17
152000,0,1,0,21,0,35000,16.99
200000,0,1,0,8,0,24000,9.99
49000,0,0,1,13,1,9000,8.18
28000,0,1,1,9,0,12000,18.25
75000,0,1,1,26,2,15000,12.29
154000,0,1,1,18,0,30000,9.99
28000,0,1,1,17,0,6000,14.65
20000,0,0,2,9,0,4000,14.65
35000,0,0,4,8,1,6000,12.29
88000,0,1,0,10,0,16000,15.61
50000,0,1,0,6,0,10000,6.39
165000,0,1,0,10,0,30000,9.17
40000,0,0,0,8,1,8000,13.99
120000,0,1,1,28,1,24000,14.65
27000,0,0,1,9,1,1500,9.99
89000,0,0,0,23,0,19000,8.18
75000,0,0,0,7,2,20000,14.65
230000,0,1,0,9,0,28000,6.39
34000,0,1,1,12,0,4000,11.53
33790,1,0,0,8,0,10000,7.89
40000,0,0,0,5,0,4200,13.33
24000,0,0,0,9,0,8000,6.68
40000,1,0,1,7,0,19200,18.25
55000,1,1,1,10,0,13750,23.99
107000,0,1,0,27,0,30000,17.57
70000,2,1,0,15,0,6000,6.39
150000,0,1,1,18,0,10000,8.18
70000,0,1,1,9,0,5000,11.53
85000,0,1,0,9,1,14000,6.92
32000,0,1,0,12,0,14700,12.29
31932,0,1,2,7,0,7550,24.5
114200,2,1,0,8,0,24000,12.69
37000,0,0,1,7,0,4400,9.99
30000,0,0,0,6,0,6000,10.99
135000,0,0,1,9,0,24000,8.18
50000,0,1,1,19,0,3200,16.99
120000,0,1,0,7,0,25000,5.93
20000,0,1,1,8,1,3500,7.89
96600,0,1,0,21,0,30000,14.65
91814,0,1,0,13,0,35000,20.49
95000,0,1,0,8,0,10000,6.92
97000,0,1,0,9,0,20000,6.39
75268,0,1,0,14,0,31575,22.99
71000,0,1,2,10,0,16500,23.99
75000,0,1,1,7,0,8000,16.55
60000,0,1,2,11,0,12000,7.89
98000,4,0,0,9,0,14000,10.99
91663,0,1,0,24,0,24000,11.53
136000,2,1,1,11,0,2500,13.33
50000,1,1,1,20,0,18000,13.99
80000,0,1,4,13,0,35000,25.83
54000,0,0,2,10,0,12000,11.53
28883,0,0,0,6,0,6500,12.29
54000,0,1,1,10,0,3200,16.55
50000,0,1,0,11,0,5000,7.89
55730,0,0,0,14,0,24000,13.99
92000,1,1,0,16,0,25000,10.99
80000,0,1,0,6,0,30375,19.52
120000,1,1,0,14,0,28000,10.99
32000,0,1,0,9,0,11200,10.99
55000,0,1,0,11,0,9925,14.65
49800,1,0,2,5,0,5275,18.25
80000,0,1,1,9,0,12000,18.25
55000,1,1,0,8,1,13375,18.25
35000,0,1,0,7,0,10000,8.18
200000,0,0,1,13,0,35000,13.99
60000,1,1,0,11,0,10000,6.92
19000,0,1,1,12,0,8000,11.53
133000,0,0,3,42,0,16500,16.99
77000,0,1,1,19,0,24000,17.57
35360,0,0,0,6,0,11000,11.53
82000,0,0,1,23,0,28000,18.25
26000,0,1,0,15,1,8750,18.84
60000,0,1,0,9,0,20000,8.18
52000,0,1,2,8,1,10000,13.99
60000,0,1,0,6,0,5000,6.68
25103.33,0,1,1,11,0,10000,12.69
55000,0,0,0,12,0,23000,18.25
85000,0,0,1,6,0,23000,8.18
140000,0,1,1,2,1,8675,18.25
43000,0,1,1,9,1,14000,20.49
75000,0,1,0,18,0,18000,8.18
75000,0,1,1,13,0,12000,16.99
60000,0,0,0,12,0,20000,10.99
96500,0,1,1,8,0,24000,13.99
80000,0,0,0,14,0,9000,9.17
78000,0,1,0,9,0,20000,5.93
77213,0,1,0,15,0,33875,21.67
48000,0,0,1,10,0,10000,14.65
155000,4,0,1,12,0,9600,12.29
34000,0,1,1,25,0,7150,17.57
32710.65,4,0,0,16,0,16300,20.49
65000,1,1,1,15,0,12000,9.99
111000,0,1,0,4,0,8000,11.53
60000,0,1,0,10,0,14000,6.39
25000,0,0,4,10,0,7000,16.55
120000,0,1,0,17,0,25000,15.61
95000,0,1,0,29,0,24000,11.53
82000,0,1,0,8,0,20000,12.29
46600,1,0,0,17,0,13500,7.89
32000,0,0,1,5,0,6000,12.69
56680,2,0,0,34,0,2500,7.89
67000,0,1,1,18,0,25000,7.89
163000,0,1,1,20,0,14400,9.99
35808,0,1,0,7,0,16000,8.18
40000,0,0,0,15,0,2500,13.99
105000,1,1,0,17,0,35000,18.84
47000,0,1,0,9,0,1000,9.99
38000,0,0,1,8,0,18000,17.57
65000,0,1,0,13,0,12000,12.29
40000,0,1,1,7,1,12000,9.99
75000,0,0,2,25,0,12000,11.53
80000,0,1,1,25,0,14400,12.69
72000,1,0,0,12,0,12000,9.17
26650,0,1,0,8,0,9000,7.89
37000,0,0,0,7,0,10000,18.25
151000,1,0,0,16,1,20000,20.49
105000,0,1,0,14,0,24000,9.99
152000,0,1,0,18,0,35000,12.29
72000,0,1,1,13,1,25000,16.55
48800,0,1,0,8,0,6000,6.92
32000,0,1,1,8,0,10175,18.84
92000,0,1,1,21,0,6000,6.92
118360,0,1,1,28,0,22400,9.17
62700,1,1,2,17,0,13000,6.68
38000,0,0,0,19,0,9525,6.92
85000,1,1,0,16,0,35000,9.17
64800,0,0,1,15,0,20750,18.25
55000,0,0,0,9,0,15000,13.33
107000,0,1,1,13,0,30000,14.65
87500,0,0,2,15,1,24000,12.69
62000,0,1,4,23,1,23500,22.99
50000,1,1,0,13,0,20000,9.17
80000,0,0,1,5,0,15000,9.17
300000,0,1,2,16,1,35000,18.84
115000,0,0,0,16,0,24000,18.25
46500,0,1,2,6,0,16950,25.57
35000,7,1,0,10,0,3000,15.61
80000,0,1,0,33,0,20000,14.65
80000,0,1,0,17,0,25725,18.84
82164,0,0,0,9,0,8000,14.65
25000,0,1,0,11,0,5375,16.55
68000,0,1,4,35,1,18000,18.25
70000,0,1,2,12,0,10000,13.33
65000,0,0,0,11,0,31175,20.49
75000,0,0,0,8,0,20000,9.99
35000,0,1,1,9,0,17475,23.99
50000,2,1,0,11,0,16000,19.52
125000,0,0,1,9,1,18000,6.92
65000,1,1,0,33,0,21600,13.99
30000,0,1,1,13,0,10075,18.25
84000,0,1,0,16,0,35000,7.89
49939,1,1,0,12,0,15000,6.39
45000,0,1,1,6,1,6000,12.69
52000,0,1,1,4,0,2000,12.69
61000,0,1,0,16,0,10000,5.93
66000,0,0,5,20,0,11500,16.55
75000,1,0,0,13,0,28200,20.49
145000,0,1,1,10,0,16000,9.99
90899.02,1,0,0,12,0,10000,12.29
52000,0,0,0,8,0,10000,11.53
30000,0,1,0,9,1,9225,17.57
140000,0,1,1,13,0,25000,6.92
100000,0,0,1,9,0,22000,21.67
110000,0,1,0,10,0,11025,10.99
60000,0,1,1,9,0,25000,10.99
63000,0,1,2,27,0,19425,9.99
85000,0,1,0,16,0,24000,9.99
62000,0,1,0,14,0,12875,10.99
72000,0,0,0,9,0,15000,10.99
85000,0,0,0,8,2,12675,12.69
52000,0,1,0,11,1,6000,9.17
85000,0,1,2,23,0,20000,6.39
76000,0,1,0,9,0,30000,9.99
62000,0,1,2,12,0,10000,12.69
58000,0,1,0,11,0,6000,6.68
31000,0,0,0,12,2,5500,13.33
63000,0,0,0,5,1,10000,6.92
82000,0,0,0,19,0,18500,13.33
120000,0,0,1,10,0,9000,6.39
46500,1,1,1,10,1,6000,13.99
42000,0,0,0,7,0,5200,12.69
85000,0,1,0,7,0,35000,6.92
46000,0,1,1,17,0,7375,12.69
42000,0,1,0,10,0,12000,6.39
69000,0,0,1,19,0,12000,12.29
77900,0,1,1,16,0,31000,19.52
36000,0,0,2,17,0,12950,17.86
38000,0,0,0,8,0,3000,14.65
136000,4,1,2,15,0,20000,12.69
37000,0,0,0,10,0,10000,9.17
120000,0,1,0,13,0,17500,6.68
72000,0,1,0,11,0,25000,6.68
140000,0,1,2,22,0,18000,6.92
75000,0,1,0,16,0,21000,11.53
41500,0,0,0,18,0,12000,9.17
11000,0,1,0,3,0,5000,13.33
53800,0,0,0,5,0,10000,6.92
75000,0,1,0,7,0,16000,7.89
36000,0,0,0,12,0,18000,17.86
50000,0,0,0,14,0,15000,11.53
72000,0,0,0,22,0,22000,12.69
160000,0,0,2,23,0,28000,6.68
23500,0,0,0,7,0,9325,16.55
50000,0,1,0,9,0,15600,9.99
45000,1,0,0,20,0,8400,12.29
91000,1,0,0,10,0,14400,10.99
27217,0,1,1,11,0,10050,17.86
290000,0,1,0,27,0,30000,7.89
38360,0,0,0,9,0,12000,6.39
45000,2,1,0,7,0,16200,19.52
110000,0,1,0,20,0,30000,12.69
157000,0,1,0,5,0,15000,9.17
50000,0,1,0,16,0,20000,13.33
102000,0,1,0,28,0,16000,9.17
100000,1,1,0,12,0,11325,16.55
107000,0,1,1,23,0,35000,11.53
54000,0,1,0,10,0,18300,22.99
72000,1,1,0,19,0,24500,13.99
90000,1,0,0,6,0,28000,17.86
47000,0,1,0,18,0,6400,12.69
41000,0,1,1,5,0,10725,24.5
30000,0,0,0,8,0,10750,25.8
36000,0,0,0,11,0,14400,9.17
119700,3,1,4,23,0,13600,12.69
120000,0,1,0,7,0,25000,14.65
75000,0,0,2,15,0,20000,10.99
60000,0,1,0,13,0,20000,11.53
40320,0,1,3,9,0,4000,16.99
125000,0,1,0,11,0,28000,7.89
63000,0,1,0,14,0,24000,13.99
90000,0,1,0,10,0,24000,8.18
50000,0,1,0,6,0,5000,6.92
82000,1,1,0,13,0,24000,13.99
80000,0,0,0,9,0,15000,13.33
72000,0,1,0,19,1,12000,6.92
43000,0,1,1,12,1,14600,12.69
92000,0,1,0,8,0,18000,13.33
88000,0,1,0,9,1,20000,6.92
32000,0,1,0,9,0,8000,6.68
135000,0,0,0,23,0,25200,6.39
61000,1,1,1,18,0,15000,11.53
35000,0,1,2,14,0,9700,18.25
58000,1,0,1,8,1,12000,7.89
103562,0,0,0,10,1,12000,12.29
165000,0,1,0,12,1,11700,13.99
187000,0,1,1,6,0,15000,13.33
39000,1,1,1,12,0,10725,18.25
18000,0,1,0,10,0,6000,12.29
100000,0,1,3,9,0,16000,13.33
70000,0,1,1,12,0,3600,12.69
30000,0,0,1,14,0,10400,13.99
93000,0,1,1,9,0,30000,12.29
43000,0,0,1,9,1,6700,14.65
100000,0,1,0,20,0,25000,7.89
87000,0,1,0,16,0,20000,6.39
50000,0,1,3,10,2,18000,16.55
52000,0,0,0,8,0,12000,18.25
104442,0,1,0,18,0,22000,8.18
103000,0,1,0,14,0,25000,19.52
85000,1,1,0,11,2,10000,7.89
165000,0,1,0,10,0,16000,5.93
36000,0,1,0,12,0,9000,12.69
38400,0,0,0,9,0,16825,20.49
40000,1,0,1,9,0,3200,17.57
66950,0,1,0,11,0,14400,16.99
75000,0,1,0,3,0,12000,13.33
42000,0,1,0,15,1,10000,18.84
125000,1,0,1,16,0,20000,12.29
67000,0,1,1,18,0,2000,9.99
60000,0,1,0,15,0,4800,12.69
100000,0,0,1,11,0,25000,18.84
42000,0,1,1,16,0,9000,12.69
90000,0,1,0,12,0,10000,6.39
90000,0,0,1,10,0,12000,9.99
100000,0,1,0,9,0,16000,14.65
85000,0,0,0,19,0,16000,6.92
17000,0,0,1,5,0,2500,18.84
54216,0,1,0,8,0,16000,6.92
82000,0,1,0,8,0,35000,11.53
65000,2,1,1,7,0,2500,13.99
71000,0,0,0,8,1,10200,8.18
60000,0,1,0,14,0,25150,18.84
72000,0,1,0,18,1,17000,12.29
44000,0,0,0,4,2,6700,13.99
50000,0,1,5,17,0,14000,25.8
53000,1,0,0,31,0,16025,20.49
77000,0,1,0,10,0,10800,15.61
53000,0,1,0,4,5,7550,15.61
50000,0,0,0,11,0,14400,17.86
80000,0,0,0,10,0,19000,8.18
60000,0,1,0,9,0,7200,7.89
100000,0,0,2,12,1,25000,12.29
75000,0,1,0,8,0,24000,6.68
115000,0,1,1,11,0,18500,9.99
26000,1,0,0,11,0,7675,17.86
110000,6,1,3,19,0,10000,9.99
70000,0,1,0,10,0,12000,12.29
78500,0,1,0,8,0,15000,9.99
40000,0,1,0,12,2,17500,12.29
60000,0,1,0,10,0,20000,7.89
100000,0,0,0,14,1,15000,13.99
24000,0,0,1,4,0,10000,12.69
72000,0,0,1,8,0,7000,7.89
26000,1,0,0,15,0,11425,13.99
57501.89,0,1,1,3,0,20000,14.65
70000,0,1,1,17,0,25000,13.99
103000,2,1,1,4,0,35000,20.49
85000,0,1,0,22,1,26000,9.99
44000,0,1,1,11,0,15000,10.99
110000,0,1,0,29,0,20000,13.99
50000,0,0,1,16,0,8000,13.99
30000,0,1,0,7,0,12000,8.18
100000,0,0,0,9,1,10000,6.92
88000,0,0,1,12,0,32000,17.57
52000,0,1,0,10,0,15000,10.99
125000,0,1,0,11,0,15000,7.89
58000,0,0,0,17,0,20000,13.99
50000,0,0,1,8,1,3200,10.99
58000,0,1,0,33,0,18000,7.89
83000,0,0,1,21,1,6000,11.53
65000,0,0,0,5,0,12000,9.99
32000,1,0,2,18,0,5650,23.99
60000,0,0,0,4,0,13000,10.99
60000,0,1,0,6,0,10000,6.39
70000,0,1,0,6,0,7500,14.65
37773,0,0,1,11,1,5000,12.29
105000,0,0,1,9,0,24000,10.99
35000,2,0,0,10,0,11225,18.84
104000,0,1,0,35,0,12000,7.89
29000,0,0,0,10,0,12000,15.61
61000,0,0,0,19,0,20000,16.55
80000,0,1,0,10,1,12000,10.99
85000,0,1,0,4,0,21000,12.29
67000,0,1,1,26,0,25375,25.8
65000,0,0,1,9,0,9125,18.84
102000,0,0,0,10,1,14400,12.29
97500,0,0,1,12,0,14000,12.69
75000,0,1,1,13,0,24000,15.61
75000,2,1,0,7,0,12000,8.18
110000,0,1,0,8,0,6000,13.33
30000,1,0,1,6,0,5000,12.69
74000,0,0,1,6,1,2000,10.99
80000,0,0,3,16,1,30000,25.8
52000,0,0,1,15,1,11850,14.65
85000,0,0,0,8,0,5500,12.29
108000,0,1,0,11,0,22000,13.33
30000,1,0,0,11,0,4000,17.57
45500,0,1,0,14,0,6000,12.69
94000,2,1,1,6,0,25000,13.33
50000,0,0,0,8,0,9000,6.39
32000,0,0,0,7,0,9550,20.49
140000,1,1,0,9,0,35000,9.99
35000,0,0,1,6,0,6000,10.99
36000,0,1,3,8,1,12000,12.69
180000,0,0,0,9,0,28000,6.39
60000,0,1,0,14,0,3000,10.99
55000,0,1,2,10,0,10800,9.99
58000,1,0,0,7,0,10000,10.99
46000,0,0,1,16,1,10200,12.69
80000,0,1,0,13,0,15000,11.53
60000,0,0,0,12,0,23000,7.89
87750,2,0,0,12,0,26400,11.53
45000,0,1,0,10,0,4800,6.68
47000,0,0,0,6,0,6000,6.39
30000,0,0,0,9,0,6000,15.61
95000,0,0,3,21,1,28000,13.99
62400,0,1,0,11,0,16500,18.25
44000,0,0,1,10,0,5000,7.89
45000,0,0,0,11,0,17100,17.86
97000,0,1,0,21,0,30000,10.99
45000,4,0,0,9,0,12000,7.89
51750,0,0,0,7,0,6000,8.18
77801,0,0,0,10,0,10950,13.99
43000,2,0,1,9,0,9975,9.17
100000,0,0,0,4,0,6000,7.89
75000,0,1,0,14,1,11000,15.61
60000,9,0,0,11,0,15000,15.61
191000,0,1,0,7,1,4825,16.55
30000,1,0,0,13,1,4000,13.33
74000,0,0,1,11,1,14400,15.61
80000,0,1,2,17,0,30000,12.69
120000,0,1,0,10,0,24000,15.61
93000,0,1,0,8,0,30000,18.25
30000,1,0,0,10,3,13150,20.49
79000,0,1,0,8,0,5500,6.92
70000,0,0,0,8,3,10000,9.17
55000,0,0,0,5,0,16000,14.65
45000,0,1,3,12,0,12000,20.49
20000,0,0,2,12,0,5500,7.89
35000,1,0,0,25,1,6000,12.69
89000,1,1,0,11,1,8800,11.53
67500,0,1,1,17,1,13000,7.89
119000,0,1,0,8,0,25000,13.99
72000,0,0,0,7,0,12100,12.69
60000,0,1,0,11,0,14400,10.99
137848,0,1,0,30,0,35000,8.18
34000,0,1,0,9,0,14250,7.89
119000,1,0,1,7,0,30000,17.86
60000,0,1,0,17,0,18000,9.99
60000,3,1,0,14,0,10000,12.29
240000,0,1,1,12,0,23925,13.33
40000,0,0,1,12,0,12000,13.99
95000,1,0,0,26,0,21000,15.61
350000,0,1,0,21,2,24000,11.53
95000,1,0,0,19,0,12000,15.61
54600,0,0,1,6,0,12000,11.53
48000,0,1,0,19,0,19250,11.53
60000,0,0,0,5,0,18000,13.33
95000,0,1,1,32,0,24000,6.39
124000,0,1,0,13,0,20000,10.99
110000,0,1,0,16,0,30000,8.18
58000,0,0,2,10,0,25000,17.86
52000,0,1,1,15,0,11000,11.53
32000,1,0,0,10,0,5000,12.69
68000,0,1,0,13,0,33950,17.57
88000,0,1,5,31,1,14000,13.99
85996.27,0,1,0,9,1,15000,12.29
70000,0,0,0,13,0,18000,10.99
77262,0,1,0,15,1,13850,9.17
28080,0,0,0,12,0,12825,17.86
95000,4,1,1,15,0,20000,12.29
181000,0,1,0,9,0,13000,6.92
40000,0,0,0,3,0,13000,6.39
110000,0,1,0,26,0,18000,5.93
34278,0,0,0,6,0,11200,19.52
52000,0,0,1,6,0,5250,16.55
80340,0,0,0,5,0,30500,19.52
142500,0,1,2,41,0,24000,7.89
35000,0,0,0,11,0,6000,5.93
28000,0,0,0,10,1,11700,16.99
45000,1,1,1,14,0,20000,17.86
180000,0,1,0,11,0,14000,6.39
63000,0,1,1,13,0,7000,11.53
138000,2,1,1,9,0,10000,18.25
45760,0,1,0,9,1,10000,11.53
98000,0,1,0,9,0,27200,6.39
19918.8,0,0,0,10,0,4000,11.53
52000,0,0,0,20,0,6500,9.17
114000,6,1,0,15,0,20000,12.29
48500,0,1,1,5,0,6400,18.25
70000,0,1,1,14,0,19600,12.69
66000,0,1,2,18,0,15000,14.65
52000,0,0,1,16,0,17600,25.99
60000,0,0,4,37,0,14700,17.57
200000,0,1,1,33,0,35000,8.18
35000,0,0,0,10,0,5000,9.99
41000,0,1,0,4,0,3600,13.99
101516,0,1,0,12,0,24000,7.89
52256,1,1,2,27,0,4050,14.65
45000,0,1,2,10,1,6500,6.92
61700,0,1,0,10,0,16000,6.68
350000,0,1,1,17,0,35000,13.99
40000,0,0,0,6,0,5500,10.99
100000,0,0,1,12,0,21000,11.53
40000,0,0,0,6,1,14450,19.52
82000,0,0,0,7,1,15000,12.69
40000,0,1,0,6,0,7000,13.99
137287,0,0,0,14,1,16000,6.39
85000,0,1,0,5,0,28000,6.92
57000,0,0,0,6,0,9725,14.65
70000,0,1,1,17,1,26975,25.57
45000,0,0,1,28,0,11875,14.65
52000,0,0,1,10,1,20000,14.65
80000,0,1,0,6,0,35000,15.61
128000,0,1,0,9,0,8000,10.99
30000,0,0,1,10,0,12000,6.39
57000,0,0,0,12,0,12800,13.99
40000,0,1,1,7,0,9000,10.99
45000,0,1,0,19,0,10000,5.93
62000,0,0,0,7,1,5000,7.89
62573,0,0,0,14,0,12000,14.65
95000,0,1,1,4,0,10000,11.53
30000,0,0,0,9,0,7800,11.53
78000,3,1,2,16,0,9600,12.69
60000,0,1,0,10,0,15000,10.99
93000,0,0,1,14,0,26500,17.57
50000,0,0,1,22,0,12750,17.86
175000,0,1,0,13,0,12000,12.29
55000,0,1,1,8,0,8000,14.65
70000,0,0,1,5,0,23725,24.5
35000,0,1,0,11,0,5000,6.92
54124,0,1,0,14,0,5400,13.33
45000,0,0,2,15,1,13500,23.99
70000,0,0,1,13,1,10975,17.57
136000,0,1,2,15,0,13600,19.52
53000,1,0,0,8,0,13000,18.25
60000,0,0,0,7,0,24000,15.61
144000,0,1,0,15,0,35000,12.69
80000,0,0,0,20,0,6000,13.33
125000,0,1,0,9,0,35000,11.53
111000,0,1,0,16,0,15400,8.18
76000,0,1,0,8,0,18000,12.69
50000,1,1,0,8,0,20000,17.57
71448,0,1,0,6,1,10000,17.57
95000,2,1,1,3,0,12000,10.99
48000,0,0,0,10,0,12000,10.99
228000,0,1,0,10,0,35000,13.33
155500,0,1,2,21,0,28000,6.68
92000,0,0,0,4,0,8000,9.99
67000,0,0,0,13,0,15000,7.89
80000,2,1,0,17,0,12000,9.99
43000,0,0,1,16,0,6000,13.33
43000,0,0,1,5,0,8000,11.53
